date,away_abbr,away_name,away_score,home_abbr,home_name,home_score,year,neutral,away_short_rest,away_long_rest,home_short_rest,home_long_rest,dvoa,home_off_dvoa,away_off_dvoa,sp_dvoa,team_rankings_rating,strength_of_schedule,away_points_per_play,away_yards_per_play,away_yards_per_rush,away_yards_per_pass,home_points_per_play,home_yards_per_play,home_yards_per_rush,home_yards_per_pass,result,close
October 19,sea,Seattle,10,tam,Tampa Bay,20,2008,0,0,0,0,0,1.755014151755669,0.9456077968423181,-0.35166865034642925,-0.808080604972157,1.4175703745210297,0.4068926412904966,0.8375651596688201,1.1729231962201785,-0.5558546844124642,1.646749830676628,0.19063966853475525,0.7262721076392349,0.09448316645719032,0.8874386623428058,10,11.5
October 20,den,Denver,7,nwe,New England,41,2008,0,0,0,0,0,1.1992383215288316,2.6471420862582473,1.240586371499196,2.863853303696239,1.8252979179497482,0.1445670808866173,0.08687257458816611,-2.0675033803720666,-1.8497507523408432,-1.2356577278442125,2.0047118124188232,1.6517430464243925,2.40266676350266,1.3959529439155136,34,3.0
October 26,tam,Tampa Bay,9,dal,Dallas,13,2008,0,0,0,0,0,-0.32348471677586277,-0.44343807861108886,0.2538007062242574,-0.7152278939185566,-0.18955752108365176,1.176042753726117,-0.24370076854861542,0.8014687248587821,-0.08131138350359676,1.0414371763866663,0.17636334482464455,0.5396836749006458,0.8103325861333377,0.17562634504359942,4,1.5
October 26,rai,Oakland,10,rav,Baltimore,29,2008,0,0,0,0,0,2.748202885288398,0.4186420363384187,-0.01747279740317298,-1.5711114646623499,2.9029888355587508,2.322340185389541,2.830183194115616,2.525872481452579,0.9113066865846946,2.487486793692332,0.43973135680792175,-0.3832968555819197,0.5180886398868099,0.21915175380549765,19,7.0
October 26,atl,Atlanta,14,phi,Philadelphia,27,2008,0,0,1,0,1,1.5126653742682243,1.2289014254370945,2.4290073135819936,-0.49082602993143903,0.9781593482025436,1.4413394089259992,0.3921979856432394,0.8135506986799298,0.5229657522034894,0.030293554724585503,0.47281046966616147,0.7259163350245771,0.7079977887377702,0.06808420859327607,13,9.0
October 26,was,Washington,25,det,Detroit,17,2008,0,0,0,0,0,-3.026912342767033,-2.069535155319216,-1.1918865955962885,1.0308805249529978,-2.047719695081887,0.8078087188863223,-0.8211831681691517,-1.7171923631976758,-2.6699640893738126,-1.7771721604831572,-1.5716098064643371,-1.4939331366470414,-1.4540638351844337,-1.4661637178772264,-8,-8.0
October 26,crd,Arizona,23,car,Carolina,27,2008,0,0,1,0,0,1.279209735930272,1.5646413886734367,0.5257300444875361,1.8843254049124274,0.4650862638280193,0.6692182016943757,-1.1658760086562716,-0.7266360689608109,1.68712798533365,-0.6525525082892726,2.4192757308016017,1.27927772617653,1.555455816643421,1.4599696716039376,4,4.5
October 26,buf,Buffalo,16,mia,Miami,25,2008,0,0,0,0,0,0.8232648008993178,1.5433187726162447,-0.7964322918178179,-3.2099296008428846,0.35043075445868854,1.137418521378081,0.37259664310813456,0.02533435412783966,-0.3616842172218624,0.20070021337096464,-0.11013878968357821,1.0948239291258801,0.5473624507207454,1.0764076899863113,9,-1.5
October 26,cin,Cincinnati,6,htx,Houston,35,2008,0,0,0,0,0,0.7367245997036894,0.6480295904963772,-2.496189007599435,0.7345962682936081,1.1576201772451415,-1.060101308476677,1.588416442143663,1.3450582113520884,0.7380413835159157,1.2922013263109902,0.24976601477528948,1.0937566112819097,0.0506959907294936,1.4425595080991784,29,9.5
October 26,cle,Cleveland,23,jax,Jacksonville,17,2008,0,0,0,0,1,1.0542737524743,0.9321573500956752,-2.1949890567911914,-1.38893352446349,0.410044142619032,-0.9363662652647445,1.1307396733817787,0.967562753080119,0.8677752183141361,0.48053939156674796,-0.9582819803554854,0.5414625379739271,0.9271807484226677,0.6375340624326415,-6,7.0
October 26,sea,Seattle,34,sfo,San Francisco,13,2008,0,0,0,0,0,0.4762427948273432,-0.25096108483675006,-1.425496269246167,0.6044413719988894,0.45806192888017205,-0.8601687387888568,0.36914762920955796,1.3662016655390938,0.41499765154054813,1.5082422828557578,0.3329777761194218,0.7262721076392349,-0.16848696895540197,1.137343262252969,-21,5.5
October 27,clt,Indianapolis,21,oti,Tennessee,31,2008,0,0,0,0,0,0.5433857121818302,0.2737108154047148,2.508533262434425,0.9549040763211746,0.5563535446283483,-1.4402197225004831,1.467347279099157,0.8105302052246433,3.046321255667867,0.684064589466984,-0.4429858350601073,-0.5698852883205072,0.6204234372823773,-0.7077448363943543,10,4.0
November 2,jax,Jacksonville,19,cin,Cincinnati,21,2008,0,0,0,0,0,-1.004391155331436,-0.8220318172502912,0.4797870464516385,-0.44100274676448115,-0.742156112627955,1.1938693225021342,0.876221474310848,0.6051697620845837,0.22082718434994553,0.46802363292221494,-1.8372706677273185,-1.4914427283444474,-1.6001858083076972,-0.7021209100637411,2,-7.0
November 2,det,Detroit,23,chi,Chicago,27,2008,0,0,0,0,1,2.885941626808454,1.2005407710738716,-1.3052856592439577,0.8857436614588698,2.6225567077511074,-0.8215445064408206,1.5844150108492525,1.752758604176921,2.3131708551760157,1.398809763306351,3.0454616581010976,1.2831912249377488,1.277725235290653,1.607956061394392,4,13.0
November 2,gnb,Green Bay,16,oti,Tennessee,19,2008,0,0,1,0,0,0.8471483522770055,0.31656458027023254,1.9577557109031978,0.499045384530235,1.0489446984711168,0.16833583925463994,0.8592817056710313,0.6202722293610162,1.0837114196400184,0.684064589466984,0.760127997813229,0.17077608079934592,1.3800600326862205,-0.574087454686893,3,3.0
November 2,rav,Baltimore,37,cle,Cleveland,27,2008,0,0,0,0,0,-2.4860005395341123,-3.4952830373304278,-0.3384867349729353,1.2392116306167258,-2.505553633476828,-0.6651274204728572,-0.04940277969538698,0.016272873761980167,-0.10307711763887628,-0.8976684931055036,-3.3162029169551532,-3.158998126708085,-1.9507302951756844,-3.259021326010272,-10,3.0
November 2,tam,Tampa Bay,30,kan,Kansas City,27,2008,0,0,0,0,0,-2.0374681741713916,-1.315110773873986,-1.060324002219478,-1.557784862638128,-1.780321523067179,0.03568751165469897,-0.9867078858288247,-1.3245944376492738,-1.634675121028416,-0.7591609452846346,-0.9801337793007701,-0.19955460376058062,2.1251832631963037,-1.1988489544623029,-3,-9.5
November 2,htx,Houston,21,min,Minnesota,28,2008,0,0,0,0,1,0.5183614538685196,0.35785432842758935,1.9225155823301727,-1.8821165799847566,0.7057958596952885,0.43363249445452173,-0.17862140878759836,-0.9138735513691533,1.1054771537752972,-1.6027219908543833,1.302422669069556,0.9114374499191973,1.7160911546604471,0.8874386623428058,7,6.0
November 2,mia,Miami,26,den,Denver,17,2008,0,0,0,0,1,-0.7312084537513697,1.6924728186410334,-0.6182256023493413,-0.19020878726530932,-0.8541319389804165,-0.22960914354518303,-1.4712777449246133,-2.469162786286326,-1.9150479547466817,-2.1955188864998103,-0.1064869510057988,2.0188717774524143,1.9352741143453434,0.9514553900312297,-9,4.5
November 2,atl,Atlanta,24,rai,Oakland,0,2008,0,0,0,0,0,-1.4424785177930328,-1.3544194714329458,0.3789727684097677,0.6986661612020737,-1.7488646551977887,-0.20584038517716058,-0.8838359766423383,-1.1192339945092127,-1.6129093868931381,-1.4932894713049767,-1.4131694558306682,-0.38294108296726337,1.759878330388143,-1.1814387909575437,-24,-3.0
November 2,phi,Philadelphia,26,sea,Seattle,7,2008,0,0,0,0,0,-2.8295453338353123,-2.632681579965752,-0.35137848636772717,0.33838215827470486,-2.4587771763388244,-2.2004565505480955,-1.0128195831270923,-0.9350170055561586,0.47943428393293086,-1.1553002365662666,-1.558148876393071,-2.4197598480468567,-0.7820015912359816,-2.375650144572318,-19,-7.0
November 2,nwe,New England,15,clt,Indianapolis,18,2008,0,0,0,0,0,0.17007114051768935,1.5605228404952576,1.2088954179117635,-1.5833714540517945,0.07659932180791962,2.5549547978333917,0.4010585664809658,0.41793227967624136,-0.9224298846583913,0.23946691773291284,0.277095571737245,0.725204789795266,-1.9362169302819237,0.9688655535359891,3,7.0
November 3,pit,Pittsburgh,23,was,Washington,6,2008,0,0,0,0,0,-0.8225452141339208,-1.2433228843109658,0.11390360028300751,-0.2141621919929972,-1.774538517242468,-1.5609836709164129,0.5964553431582071,1.1789641831307514,2.0972346538501334,0.6356062090145471,-3.4152451234686714,-2.791157850450752,-1.0156979158146386,-2.9450999984116826,-17,2.5
November 6,den,Denver,34,cle,Cleveland,30,2008,0,1,0,1,0,-0.5953399692865502,-0.03127037736774563,1.218058519354447,3.0373209149032068,-0.017968306570846693,2.551983703037389,-0.12310769768667504,-2.647338788328809,-2.6264326211032536,-1.928195466948559,-0.16594432824733962,-0.19635265022867587,1.0878160864396926,-0.8531884552759617,-4,3.0
November 9,oti,Tennessee,21,chi,Chicago,14,2008,0,0,0,0,0,-0.89537951368667,-1.8635034168106441,1.033523363924879,0.8857436614588698,-1.02261783068538,0.044600796042707364,0.2024477985126023,0.8014687248587821,0.9113066865846946,0.7547304046544412,-1.4187238796657549,-2.0497849361015885,-1.570911997473762,-2.1344506264145346,-7,-3.0
November 9,buf,Buffalo,10,nwe,New England,20,2008,0,0,0,0,0,1.194001034630639,1.5829402587645574,-1.074275801603065,-0.7070397819994514,1.2341885333384257,1.0107123833701455,0.3079873285620293,0.02533435412783966,-0.1675137500312589,-0.07631488227077426,0.405836850310838,0.35558565046465207,1.0733027215459323,0.32669389025581985,10,3.5
November 9,rav,Baltimore,41,htx,Houston,13,2008,0,0,0,0,0,-1.7928849721233813,-1.3161012991731846,-1.0593780036049276,0.00015726485265285528,-1.7732971881193313,-1.67877652453634,-1.2123704415252814,-0.1770055955569334,-0.10307711763887628,-0.8976684931055036,-1.4124307280102404,-0.017235442397868228,-0.8988497535253117,0.23964307273202334,-28,2.5
November 9,jax,Jacksonville,38,det,Detroit,14,2008,0,0,0,0,0,-2.4927090791513784,-1.37673262332668,-1.3674968294178393,0.5750218331620582,-1.752165002776226,0.5603386324624572,-1.5950848070776755,-1.907450339061303,-2.1092184219372836,-2.1636197756743027,-0.28934374774407146,-0.1977757406872993,-1.0742455374825115,0.6723543894421602,-24,-6.0
November 9,nor,New Orleans,20,atl,Atlanta,34,2008,0,0,1,0,0,-0.09529593623136628,1.4088142524631082,0.7162380763072245,1.2198744989213735,-0.029366883699454283,0.5425120636864404,-1.3687995557397723,-2.6443182948735204,-0.9659613529289477,-1.593030314763896,1.2822608905233523,1.095179701740535,0.6204234372823773,1.3350173716488563,14,1.5
November 9,sea,Seattle,19,mia,Miami,21,2008,0,0,0,0,0,1.5669595404426802,1.9361449505501567,-1.14765275946092,-2.146259319997359,1.0893174852228416,-0.09993191074124463,0.9990884460340832,0.7863662575823497,-0.3616842172218624,1.2312271872140201,0.19063966853475525,1.6503199559657693,0.35745330186978497,2.012009361938543,2,7.5
November 9,gnb,Green Bay,27,min,Minnesota,28,2008,0,0,0,0,0,-0.3510281712314682,-0.7849127346528831,2.0103206992409475,-1.7808146484756588,0.11468647508396623,0.928572667302252,-1.1920640311678083,-0.1528416479146415,1.6662228212118262,-0.7010108887417094,0.6533744171247291,0.17077608079934592,1.9060003035114075,-0.4491351547318104,1,2.5
November 9,car,Carolina,17,rai,Oakland,6,2008,0,0,1,0,0,-2.139037675252661,-2.0615065917139876,0.7301932360528698,0.9772464728520952,-1.8227533282742039,-0.3295754283890931,-1.7498687630399732,-1.6900079221000972,-3.0147735554844592,-1.6221053430353582,-1.5398130171857571,-1.308767794367079,0.8103325861333377,-1.7160683177873906,-11,-10.0
November 9,clt,Indianapolis,24,pit,Pittsburgh,20,2008,0,0,0,0,0,0.6615914678642807,-0.1621255322267342,3.289498803452416,0.2610336314932949,0.7836055449117094,0.33366620961061155,1.2896716640973678,1.970201021138128,3.8230031244302767,1.653617424213068,-0.7454543136775228,-1.1243139973164273,-1.2203675106057748,-0.4578402364841901,-4,3.0
November 10,sfo,San Francisco,24,crd,Arizona,29,2008,0,0,1,0,0,0.520015397894736,0.7997903064476393,-1.6498874969472657,-2.4065912910760137,0.9231172269935559,1.2730379437740242,-0.988746764082664,0.028354847583126126,0.5874023845958718,-0.32425494964105106,1.845320169206502,0.7241374719512956,-2.5059443768348064,1.058997526481553,5,9.5
November 16,nor,New Orleans,30,kan,Kansas City,20,2008,0,0,0,0,0,-1.9274851493093452,0.00621364281281056,0.2806996015087291,-1.4564829311290304,-2.125135330757117,0.03568751165469897,-2.774052147117559,-3.4174321721491783,-1.354302287310153,-2.5625831495099813,-0.14112018532331205,0.35594142307930837,1.9352741143453434,-0.664219427632456,-10,-6.0
November 16,den,Denver,24,atl,Atlanta,20,2008,0,0,0,0,0,0.7479072543776574,2.3301701970717392,0.9477242936174499,2.764728954435113,1.5222952509052667,1.2849223229580355,0.08687257458816611,-2.4540603190098937,-3.2089440226750607,-0.8201350843816048,2.20042671034774,2.206171755420313,2.1396966280900656,2.270619043601088,-4,7.0
November 16,min,Minnesota,13,tam,Tampa Bay,19,2008,0,0,0,0,1,0.4928280092912306,-1.2399342112990857,-0.008430466058852115,1.9270715457734746,-0.035573529315137686,-1.077927877252694,-0.010041397230991761,0.2216333169020397,-1.3969731855672562,0.4874069851031897,-0.030986563836648134,-0.5698852883205072,-1.6146991732014597,-0.048163009609425836,6,5.0
November 16,rai,Oakland,15,mia,Miami,17,2008,0,0,0,0,0,1.5983832618318363,1.393330595586932,-2.0975444787683997,-3.057976703579238,1.2617243890678105,-0.7186071268009074,1.5703015604665647,0.7863662575823497,-0.6420570509401257,1.1024113154836386,0.19063966853475525,1.2799892714058427,1.3069990461245904,1.3437224534012346,2,10.0
November 16,chi,Chicago,3,gnb,Green Bay,37,2008,0,0,0,0,0,0.2512343019920459,0.056678916318635864,-0.5523512078156194,-1.2639392967630967,0.1873338190372448,-0.08210534196522801,-0.9370757868819649,0.5961082817187225,-0.297247584829478,1.2603022154854822,0.6426140331525894,-0.01581235193924313,-1.4247900243504987,0.1669212632912198,34,3.5
November 16,htx,Houston,27,clt,Indianapolis,33,2008,0,0,0,0,0,1.2437149546471917,2.2676099607762996,0.7060115665136864,-0.4943756903289944,1.1602998602620105,1.1938693225021342,0.677452008948296,-0.9138735513691533,-0.6420570509401257,-1.0486917995709066,1.6226834111350557,1.4658661589151176,-1.176580334878079,1.6371524620732973,6,7.5
November 16,det,Detroit,22,car,Carolina,31,2008,0,0,0,0,0,3.5521922497459,2.935961864370003,-1.860972678814451,0.3901219151532395,3.026560263810416,-0.5681322304249499,1.4875010390300956,1.3662016655390938,0.5656366504605935,1.5373173111272211,3.9706593574014306,3.3160964912561255,3.6444564540039917,3.7321451606307856,9,14.0
November 16,phi,Philadelphia,13,cin,Cincinnati,13,2008,0,0,0,0,1,-2.727458544836832,-2.957577766381923,0.5196984632292628,-1.074139818696339,-2.761779843383306,0.0802539335947412,-0.8189916394887766,0.22465381035732787,1.061945685504739,-0.04723985399931219,-3.5152978556822347,-3.713426835704005,-2.359822403711541,-3.3752685442129735,0,-9.0
November 16,crd,Arizona,26,sea,Seattle,20,2008,0,0,0,0,0,-0.9022237553004009,-0.5828431605651556,-0.5030418701227022,1.9338875795429904,-1.2519288494240415,-0.3444309023691071,-1.860426140026903,-1.8863068848742974,1.8812984525242518,-2.314643082139705,0.3731654342720211,-0.9384371098071524,-0.02236499583213747,-1.0390763274977017,-6,-3.0
November 16,oti,Tennessee,24,jax,Jacksonville,14,2008,0,0,0,0,0,-1.2553697696286779,-0.6748588323612388,-0.17547136784335643,-0.4772161408816108,-1.8558751650577034,0.4247192100665135,-1.0251291778633953,-0.7447590296925315,-0.2537161165589204,-1.3228828126585988,-2.8421049555124194,-1.4953562271056682,-0.7820015912359816,-1.6346414265942064,-10,-2.5
November 16,dal,Dallas,14,was,Washington,10,2008,0,0,1,0,1,0.40821720694136265,0.5279660634637661,0.3773189510153341,0.3176729484297657,-0.2967650557141624,-0.5711033252209525,0.26478321219741185,-0.1528416479146415,0.13462481782228486,0.12034272209301877,-1.2623045804321755,-1.1246697699310837,0.883393572694972,-1.6085261813370662,-4,-1.5
November 17,cle,Cleveland,29,buf,Buffalo,27,2008,0,0,1,0,0,0.6620455631643516,-0.3198816121910319,-2.1574426365499426,0.5687723734437469,0.6877965874098064,-3.343782887415516,1.8737467906619871,1.5473981610368615,0.28526381674232903,2.0041224175963115,-0.05087654450323624,0.5414625379739271,0.9271807484226677,0.7624863623877232,-2,5.0
November 20,cin,Cincinnati,10,pit,Pittsburgh,27,2008,0,1,0,1,0,2.531302890519071,0.037858703812348626,0.6952567129067788,0.38766104587966693,2.97563617951203,0.33366620961061155,4.495835596718397,4.824070659092545,3.2622574569937477,4.6163824740118535,0.12522017063870725,-0.9391486550364649,-1.7900949571586584,-0.05686809136180546,17,12.0
November 23,buf,Buffalo,54,kan,Kansas City,31,2008,0,0,0,0,0,-1.0895192455985143,-0.1366322400722486,-1.8026763542833064,-3.482521561310981,-1.1645825807637182,1.6442430734098221,-1.0972652628157578,-1.134336461785645,-1.9150479547466817,-0.630345073554252,-0.82182932760691,0.17077608079934592,2.1251832631963037,-0.7978768093399183,-23,-3.0
November 23,phi,Philadelphia,7,rav,Baltimore,36,2008,0,0,0,0,0,-0.13230490871758316,-1.5312042650426365,2.5847515764979896,-0.35548828655317755,0.2429966048078005,0.7137846236344181,0.8770028673464841,1.3843246262708127,2.0327980214577512,1.1993280763885124,-0.8108738115735727,-2.2349502783815507,-1.570911997473762,-1.2510794449765796,29,2.0
November 23,nwe,New England,48,mia,Miami,28,2008,0,0,0,0,0,-0.30275188221211097,1.3861883014426797,0.9836168964642658,-2.4754905974019294,-0.8071584570718175,0.14753817568262018,-0.051206635341770834,-0.3551815975994162,-0.9224298846583913,-0.3145632735505637,-0.3634259123937545,1.0948239291258801,0.16754415301882292,1.3437224534012346,-20,-1.5
November 23,htx,Houston,16,cle,Cleveland,6,2008,0,0,0,0,0,-0.6529501251666692,-0.5455155557539586,0.18036168313619272,1.2898625963712718,-0.6829663642585843,1.0671631844941987,-0.04940277969538698,-2.2668228366015533,-1.224568452511933,-2.572274825600469,-0.6725185736676904,-0.7518486770685648,0.13827034218488732,-0.9868458369834239,-10,3.0
November 23,tam,Tampa Bay,38,det,Detroit,20,2008,0,0,0,0,0,-3.0583360641561894,-2.590922627849681,-1.8863452475269675,0.499045384530235,-2.6388290796932097,1.3027488917340526,-2.4242651344796653,-2.097708314924932,-1.828845588219018,-2.4212515191350668,-1.1758486772296866,-1.1236024520871148,-0.5045180909296285,-1.1988489544623029,-18,-8.0
November 23,sfo,San Francisco,22,dal,Dallas,35,2008,0,0,0,0,0,0.9229895649939981,0.5779099840170834,-0.9515240804600238,-2.1587804179231984,0.7463656712176084,2.4133931858454423,-0.39111060453119156,0.8014687248587821,0.19906145021466645,0.7838054329259033,0.6354462547368382,0.3545183326206817,-0.13921315812146756,0.30928372675106175,13,9.5
November 23,min,Minnesota,30,jax,Jacksonville,12,2008,0,0,0,0,0,-0.08745479133170703,-0.7248548913710096,-1.2850087542613369,1.8527282838276302,-0.9445815304485816,-0.31769104920508184,-0.9145718008764633,-0.7447590296925315,-0.8144617839954491,-1.4516986843889814,-0.8316384190003965,-0.754694857985815,-1.351729037788865,-0.29806760951959005,-18,2.5
November 23,rai,Oakland,31,den,Denver,10,2008,0,0,0,0,0,0.8085538943172822,1.9638799961226452,-3.659475560804382,-3.330568664047335,0.35271638793436644,-0.9720194028167782,-0.3841302045531163,-0.5665830276500485,-2.1954207884649453,-0.0056490670833169165,0.510900410600255,2.2040371197323765,2.8848198586001486,1.2187701534461532,-21,9.0
